,train_loss,train_acc
0,10.404739003081422,0.205161854768154
1,7.952828575681139,0.37270341207349084
2,6.914903910843642,0.5174978127734033
3,4.160732591068828,0.691819772528434
4,1.436811769446293,0.8759842519685039
5,0.5370438556883719,0.9468503937007874
6,0.2647618934271167,0.968941382327209
7,0.15652822650369855,0.9829396325459318
8,0.09911838704329375,0.9897200349956256
9,0.07012109802156635,0.9930008748906387
