,train_loss,train_acc
0,10.109112422783058,0.1342957130358705
1,7.861724600091681,0.27974628171478566
2,5.522003137981975,0.649825021872266
3,1.5301856495492108,0.8689851268591426
4,0.5651111181799349,0.9422572178477691
5,0.2956070145266456,0.9643482064741907
6,0.18605681727933404,0.9763779527559056
7,0.12685184598203514,0.9846894138232721
8,0.09090681172503562,0.9877515310586177
9,0.07235591828666783,0.989501312335958
