,train_loss,train_acc
0,10.075105203615202,0.1714785651793526
1,7.666108624918477,0.38123359580052496
2,4.038295285685079,0.7117235345581803
3,1.3752710634803438,0.8888888888888888
4,0.5690237494719612,0.9326334208223972
5,0.31714098604877927,0.9639107611548556
6,0.20639284755513593,0.9750656167979003
7,0.13933008657182222,0.9820647419072616
8,0.11234948840448176,0.984251968503937
9,0.09347238127545981,0.9855643044619422
